id,label
68516,1
68518,1
68519,1
68520,0
68521,0
68527,1
68528,1
68530,1
68531,0
68532,1
68533,1
68535,1
68537,1
68538,1
68539,1
68540,1
68542,0
68543,1
68544,1
68546,1
68547,1
68548,1
68549,1
68551,1
68552,1
68553,1
68554,1
68557,1
68558,1
68559,1
68561,1
68562,1
68564,1
68565,1
68573,1
68574,1
68575,1
68576,1
68578,1
68580,1
68581,1
68582,1
68583,1
68584,1
68585,1
68586,1
68587,1
68590,1
68595,1
68596,1
68598,1
68599,1
68600,1
68601,1
68602,0
68604,0
68605,1
68606,1
68607,1
68608,1
68609,1
68610,1
68611,1
68612,1
68613,1
68615,1
68616,1
68618,1
68619,1
68621,0
68622,1
68624,1
68627,1
68628,1
68629,1
68630,1
68631,1
68632,1
68633,1
68635,1
68636,1
68639,1
68640,1
68641,1
68642,1
68643,1
68644,1
68645,1
68646,0
68647,1
68648,1
68649,1
68650,1
68651,1
68652,1
68654,1
68655,1
68657,1
68659,1
68661,1
68663,1
68665,1
68666,1
68667,1
68669,1
68671,1
68672,1
68673,1
68674,1
68676,1
68677,1
68678,1
68679,1
68680,1
68682,1
68685,1
68689,1
68690,1
68692,1
68693,1
68694,1
68695,0
68696,1
68697,1
68701,1
68702,1
68703,0
68704,1
68705,1
68706,1
68707,1
68708,1
68710,1
68713,1
68714,1
68716,1
68717,1
68718,4
68719,0
68720,1
68721,1
68722,0
68726,1
68727,1
68732,1
68733,1
68735,1
68736,4
68737,1
68738,1
68739,1
68740,1
68741,1
68742,0
68744,1
68745,1
68746,1
68747,1
68748,1
68751,1
68752,1
68755,1
68756,1
68757,1
68758,1
68762,0
68764,1
68765,1
68766,1
68770,1
68773,1
68774,1
68777,1
68780,1
68782,1
68783,1
68784,1
68785,1
68787,1
68788,1
68789,1
68790,1
68791,1
68793,1
68794,1
68796,1
68798,1
68799,1
68800,1
68802,1
68804,1
68805,1
68806,1
68807,1
68809,1
68810,1
68811,1
68812,1
68813,1
68814,1
68815,1
68818,1
68819,1
68820,1
68822,1
68824,1
68827,1
68828,1
68830,1
68831,1
68832,1
68833,1
68835,1
68837,1
68842,1
68843,0
68844,1
68847,1
68849,1
68851,1
68853,0
68857,1
68860,1
68861,1
68862,1
68865,1
68866,1
68867,1
68868,1
68869,1
68870,1
68871,1
68873,1
68874,1
68875,1
68877,1
68879,1
68880,1
68883,0
68884,1
68886,1
68887,1
68888,1
68889,1
68891,1
68892,0
68893,1
68895,0
68897,1
68899,1
68900,1
68901,1
68902,0
68903,1
68904,1
68905,1
68906,0
68908,1
68909,1
68910,1
68911,1
68913,1
68916,1
68917,1
68918,0
68919,1
68920,1
68921,1
68924,1
68926,1
68927,1
68928,1
68929,1
68930,1
68931,1
68932,1
68933,1
68935,1
68938,1
68939,1
68940,0
68943,1
68944,1
68945,1
68946,1
68947,1
68949,1
68950,1
68951,1
68953,1
68955,0
68956,1
68957,1
68958,1
68959,1
68960,1
68961,1
68962,1
68965,1
68966,1
68967,1
68968,1
68970,1
68971,1
68972,1
68973,1
68975,0
68976,1
68977,1
68978,1
68979,1
68980,1
68981,0
68982,1
68984,1
68985,0
68986,1
68987,1
68988,1
68989,1
68990,1
68993,1
68994,1
68996,1
68997,1
68998,1
68999,1
69000,1
69001,1
69005,1
69006,1
69007,1
69008,1
69009,1
69010,1
69011,1
69012,1
69013,1
69014,1
69015,0
69017,1
69019,1
69020,1
69021,1
69023,1
69024,1
69025,1
69026,1
69027,1
69028,1
69029,1
69030,1
69032,1
69034,1
69035,1
69036,1
69037,1
69038,1
69039,1
69040,1
69041,0
69043,1
69044,1
69045,1
69046,1
69048,1
69049,1
69050,1
69055,1
69056,1
69057,1
69058,1
69059,1
69060,1
69061,1
69063,1
69065,1
69067,0
69068,0
69069,1
69070,1
69071,1
69073,1
69074,1
69075,4
69077,1
69078,1
69079,1
69084,1
69085,1
69086,1
69087,0
69088,1
69089,1
69090,1
69091,0
69094,1
69095,1
69097,1
69098,4
69099,1
69100,1
69104,1
69105,1
69106,1
69107,1
69108,1
69109,1
69110,1
69111,1
69112,1
69113,1
69114,4
69116,1
69117,0
69118,1
69121,1
69124,1
69125,1
69126,1
69131,0
69133,1
69140,1
69141,1
69142,1
69143,1
69144,0
69145,0
69146,1
69148,1
69149,1
69150,1
69151,1
69152,1
69153,1
69154,0
69155,1
69156,1
69159,1
69160,1
69161,1
69162,1
69164,1
69165,1
69166,0
69167,1
69168,1
69170,1
69171,1
69172,1
69173,0
69176,1
69178,1
69180,1
69181,1
69182,1
69183,1
69185,1
69186,1
69187,1
69188,1
69189,1
69190,1
69192,1
69193,1
69194,1
69196,1
69197,1
69198,1
69200,1
69201,1
69203,1
69204,1
69205,1
69206,1
69213,1
69215,1
69216,1
69218,1
69219,1
69221,1
69223,1
69227,1
69228,1
69229,1
69230,1
69231,1
69233,1
69235,1
69236,1
69237,1
69239,1
69240,1
69243,1
69246,4
69248,1
69251,1
69252,1
69254,1
69255,1
69256,1
69257,1
69258,1
69259,1
69261,1
69263,1
69265,1
69266,1
69267,1
69269,1
69270,0
69272,1
69276,1
69278,1
69279,0
69281,1
69283,1
69284,1
69286,1
69287,1
69289,1
69290,1
69291,1
69292,1
69293,1
69295,1
69296,1
69297,1
69298,1
69299,1
69300,1
69304,1
69305,1
69306,1
69307,1
69308,1
69309,1
69310,0
69311,1
69312,1
69313,1
69315,1
69316,1
69317,1
69318,1
69319,1
69320,1
69322,1
69323,1
69324,1
69325,1
69326,1
69327,1
69328,1
69332,1
69334,1
69335,1
69336,1
69337,1
69338,1
69339,1
69340,1
69342,1
69345,1
69348,1
69350,1
69351,1
69352,1
69353,1
69355,1
69356,1
69357,0
69358,1
69359,1
69360,1
69361,1
69362,1
69363,1
69364,1
69365,0
69366,1
69368,1
69370,1
69371,1
69372,1
69373,1
69374,0
69375,1
69376,1
69379,1
69380,1
69381,1
69383,1
69384,1
69385,1
69388,1
69389,1
69390,1
69391,1
69392,1
69393,1
69394,1
69395,1
69397,1
69399,1
69401,1
69402,1
69403,1
69404,1
69406,1
69409,1
69410,1
69411,0
69412,1
69413,1
69414,0
69417,1
69419,1
69421,1
69422,1
69423,1
69425,1
69426,1
69428,1
69431,1
69432,1
69434,1
69435,1
69437,1
69438,1
69440,1
69441,1
69443,1
69445,1
69446,1
69447,1
69449,1
69450,1
69453,1
69454,1
69455,1
69459,1
69460,0
69464,1
69466,1
69467,1
69468,1
69469,1
69470,1
69471,1
69472,1
69474,1
69475,1
69476,1
69479,1
69480,1
69481,1
69483,1
69484,1
69485,1
69486,1
69487,1
69489,1
69490,1
69491,1
69494,1
69496,0
69502,1
69503,1
69504,1
69506,1
69508,1
69510,1
69511,1
69512,1
69513,1
69515,1
69516,1
69517,1
69520,0
69521,0
69522,1
69526,1
69527,1
69528,1
69529,1
69531,1
69532,0
69533,1
69534,1
69536,1
69537,1
69538,1
69539,1
69541,1
69542,1
69543,1
69544,1
69546,4
69547,1
69548,1
69550,1
69551,1
69553,1
69554,1
69555,1
69556,1
69557,1
69558,1
69559,1
69561,1
69562,0
69567,1
69568,1
69570,1
69572,1
69574,1
69575,0
69576,1
69577,1
69578,1
69579,1
69580,1
69581,1
69585,1
69587,1
69588,1
69590,1
69591,1
69593,1
69596,0
69597,1
69599,1
69600,1
69602,1
69603,1
69604,1
69606,1
69607,1
69608,1
69609,1
69611,1
69613,1
69614,1
69617,1
69618,0
69619,1
69620,1
69622,1
69624,1
69625,1
69627,1
69628,1
69630,1
69632,1
69633,1
69634,1
69636,1
69637,0
69638,1
69639,1
69641,1
69643,1
69645,1
69646,1
69647,1
69650,1
69654,1
69656,1
69658,1
69659,1
69660,1
69661,1
69665,1
69666,1
69668,1
69669,1
69670,1
69676,1
69677,1
69678,1
69679,1
69683,1
69684,1
69685,1
69687,1
69688,1
69689,1
69690,1
69691,1
69692,1
69693,1
69694,1
69696,1
69697,1
69698,1
69699,1
69700,1
69701,1
69703,1
69704,1
69705,1
69706,1
69707,1
69711,1
69712,1
69713,0
69715,1
69716,1
69717,1
69719,1
69720,1
69722,1
69723,1
69725,1
69726,1
69727,1
69728,1
69729,1
69730,1
69731,1
69733,1
69734,1
69735,1
69737,1
69739,1
69740,1
69742,1
69743,1
69744,1
69745,1
69746,1
69747,1
69748,1
69749,1
69752,1
69754,1
69756,1
69757,1
69759,1
69760,1
69761,1
69762,0
69763,1
69765,1
69766,1
69767,1
69768,1
69770,1
69771,1
69772,1
69773,1
69775,1
69776,1
69778,1
69781,1
69782,1
69784,1
69786,1
69787,1
69788,1
69789,1
69791,1
69792,0
69793,1
69794,1
69795,1
69798,1
69799,1
69800,1
69801,1
69802,1
69803,1
69805,1
69807,1
69808,0
69809,1
69810,1
69812,1
69815,1
69816,1
69817,1
69818,1
69819,1
69820,1
69822,1
69823,1
69824,1
69826,1
69827,1
69828,1
69830,1
69832,1
69833,0
69836,1
69837,1
69839,0
69840,1
69842,1
69843,1
69844,0
69845,1
69846,1
69847,1
69848,1
69851,1
69852,1
69853,1
69854,1
69856,1
69858,1
69860,1
69863,1
69864,0
69865,1
69867,0
69868,1
69870,1
69871,1
69872,1
69873,1
69874,1
69875,1
69876,1
69877,1
69879,1
69881,1
69882,1
69883,1
69884,1
69885,1
69887,1
69888,4
69890,1
69891,1
69893,1
69895,1
69896,1
69897,1
69898,1
69899,1
69901,1
69902,1
69905,1
69906,1
69909,1
69911,1
69913,1
69914,1
69915,1
69916,1
69917,1
69919,1
69920,1
69921,1
69923,1
69925,1
69926,1
69934,1
69935,1
69936,1
69938,1
69941,0
69942,1
69943,1
69945,1
69946,1
69949,1
69951,1
69953,1
69954,1
69956,1
69957,1
69959,1
69962,1
69964,0
69965,1
69967,1
69968,1
69970,4
69971,1
69973,1
69974,1
69976,1
69977,1
69979,1
69980,1
69983,1
69984,1
69987,1
69988,1
69989,1
69991,1
69992,1
69993,1
69994,4
69996,1
69997,1
69998,0
69999,1
70000,1
70003,1
70005,4
70007,1
70008,1
70009,1
70010,1
70011,1
70012,1
70013,1
70015,1
70018,1
70019,1
70020,1
70022,1
70023,1
70024,1
70025,1
70026,0
70030,1
70032,1
70036,1
70037,1
70038,1
70039,0
70042,1
70044,1
70045,1
70047,1
70048,0
70049,1
70051,1
70052,1
70053,1
70055,1
70056,1
70057,1
70058,1
70059,0
70060,1
70062,1
70063,1
70064,1
70067,1
70069,1
70070,1
70072,1
70073,1
70074,1
70076,1
70077,1
70078,1
70079,1
70080,1
70081,1
70084,1
70088,0
70089,0
70090,1
70092,1
70093,1
70094,0
70095,1
70097,1
70099,1
70100,1
70101,1
70102,1
70105,1
70106,1
70107,1
70108,1
70110,1
70111,1
70112,1
70114,1
70118,1
70119,1
70120,1
70121,1
70122,1
70123,1
70124,1
70126,1
70127,1
70128,1
70129,1
70130,1
70131,1
70132,1
70133,1
70134,0
70135,1
70136,1
70137,1
70140,1
70141,0
70142,1
70143,1
70144,1
70145,1
70146,1
70147,1
70150,1
70151,1
70152,1
70155,1
70156,1
70158,1
70160,0
70161,1
70162,1
70164,0
70166,1
70167,1
70169,1
70170,1
70171,1
70175,1
70176,1
70177,1
70178,1
70179,1
70180,0
70181,1
70182,1
70184,1
70185,1
70186,1
70189,1
70191,1
70192,1
70194,1
70195,1
70198,1
70200,1
70201,1
70202,1
70203,1
70204,1
70206,1
70207,1
70208,1
70209,1
70210,1
70212,1
70213,1
70215,1
70218,1
70220,1
70225,1
70226,1
70228,1
70230,1
70232,1
70233,1
70234,1
70235,1
70236,1
70238,0
70239,1
70240,1
70242,1
70243,1
70244,1
70245,1
70246,1
70247,1
70250,1
70253,1
70254,1
70256,1
70257,1
70258,0
70259,1
70260,1
70262,1
70263,1
70265,1
70266,1
70269,1
70270,1
70272,1
70273,1
70274,1
70275,1
70276,1
70277,1
70278,1
70279,1
70281,1
70282,1
70283,1
70284,1
70285,1
70290,1
70292,1
70293,1
70294,1
70295,1
70296,0
70298,0
70299,1
70300,1
70301,1
70302,1
70304,0
70305,1
70306,1
70307,1
70308,1
70309,1
70310,0
70311,1
70313,1
70314,1
70315,1
70316,1
70317,0
70318,1
70319,1
70322,1
70324,1
70325,1
70326,1
70327,1
70329,1
70330,1
70333,1
70334,1
70335,1
70337,1
70338,1
70339,1
70340,1
70341,1
70346,1
70347,1
70348,1
70349,1
70350,1
70351,1
70352,1
70353,1
70357,1
70358,1
70359,1
70360,1
70361,1
70362,1
70364,1
70365,1
70366,1
70367,1
70368,1
70370,1
70373,1
70374,1
70375,1
70376,1
70377,1
70378,1
70380,1
70381,1
70383,1
70384,1
70385,1
70386,4
70387,1
70390,1
70391,1
70393,1
70395,1
70396,1
70397,1
70398,1
70399,0
70402,1
70403,1
70404,1
70405,1
70409,1
70410,1
70411,1
70412,1
70413,1
70414,1
70415,1
70416,0
70417,1
70418,1
70419,1
70420,1
70422,1
70424,1
70426,1
70428,1
70429,1
70430,1
70432,1
70433,0
70434,1
70436,1
70437,1
70438,1
70440,0
70441,1
70442,1
70443,1
70445,1
70447,1
70448,1
70449,1
70451,1
70452,1
70454,0
70456,1
70457,1
70458,1
70461,1
70462,1
70463,1
70464,1
70466,1
70468,1
70470,0
70471,4
70472,1
70479,1
70480,1
70481,1
70482,1
70483,1
70484,1
70486,1
70487,1
70489,1
70490,1
70492,1
70493,1
70494,1
70495,1
70496,1
70498,1
70499,1
70501,1
70502,1
70503,1
70505,0
70506,1
70508,1
70511,1
70512,1
70514,1
70515,1
70517,1
70519,1
70521,1
70524,1
70525,1
70526,1
70527,1
70528,1
70529,1
70530,1
70531,1
70532,1
70533,1
70534,1
70535,1
70538,1
70539,1
70540,1
70541,1
70543,1
70544,1
70545,1
70548,1
70550,1
70551,1
70552,1
70553,1
70554,1
70555,1
70556,1
70557,1
70558,1
70559,1
70561,1
70562,1
70563,1
70565,1
70568,1
70569,1
70570,1
70571,1
70573,1
70574,1
70575,1
70577,1
70579,1
70580,1
70581,1
70582,1
70584,1
70586,1
70587,1
70588,1
70589,1
70590,1
70591,1
70592,1
70593,1
70594,1
70595,1
70596,1
70598,0
70599,1
70600,1
70601,1
70603,1
70604,1
70606,1
70607,1
70608,1
70609,1
70610,1
70611,1
70615,1
70617,1
70618,1
70619,1
70621,1
70622,1
70624,1
70625,1
70627,1
70628,1
70629,0
70631,1
70632,1
70633,1
70634,1
70635,1
70637,1
70639,1
70642,1
70644,1
70645,1
70647,1
70649,1
70650,1
70651,1
70652,1
70653,1
70655,1
70656,1
70658,1
70659,1
70662,1
70663,1
70665,1
70666,1
70668,1
70671,1
70673,1
70676,1
70677,1
70678,1
70679,1
70680,0
70684,1
70687,1
70688,1
70689,1
70690,1
70691,1
70695,1
70696,1
70697,1
70698,1
70701,1
70702,0
70704,1
70706,1
70707,1
70709,1
70710,1
70711,1
70712,1
70713,1
70716,1
70717,1
70720,1
70721,1
70722,1
70723,1
70724,0
70725,1
70726,1
70727,1
70728,1
70729,1
70730,1
70734,1
70735,1
70736,1
70739,1
70741,1
70742,0
70743,1
70744,1
70745,1
70746,1
70747,1
70748,1
70749,1
70751,1
70752,1
70753,1
70754,1
70755,1
70756,1
70757,0
70758,1
70760,1
70761,0
70764,1
70767,1
70768,1
70769,1
70770,0
70771,1
70772,1
70773,1
70774,1
70775,1
70778,1
70779,0
70780,1
70781,1
70782,0
70783,1
70785,1
70787,1
70788,1
70789,1
70790,1
70791,1
70792,1
70793,1
70794,1
70796,1
70798,1
70799,1
70800,0
70801,1
70802,1
70804,1
70805,1
70806,1
70808,1
70810,1
70811,1
70812,1
70813,1
70814,1
70815,0
70817,1
70819,1
70822,1
70823,1
70825,1
70826,1
70830,1
70831,1
70832,1
70833,1
70834,1
70835,1
70836,1
70837,1
70838,1
70839,0
70841,1
70843,0
70846,1
70847,1
70848,1
70849,1
70850,1
70852,1
70855,1
70857,1
70859,1
70860,1
70862,1
70864,1
70866,1
70867,1
70869,1
70870,1
70874,1
70875,1
70876,1
70877,1
70879,1
70880,1
70881,1
70883,1
70886,4
70887,1
70888,1
70891,1
70892,0
70893,1
70894,1
70895,1
70897,1
70899,1
70900,4
70901,1
70902,1
70903,1
70904,1
70906,1
70909,1
70910,1
70911,1
70913,0
70914,1
70916,0
70918,1
70919,1
70922,1
70923,1
70924,1
70925,1
70926,1
70927,1
70928,1
70929,1
70930,1
70931,1
70933,1
70934,1
70935,1
70936,1
70937,1
70938,1
70939,0
70940,0
70942,1
70943,1
70944,1
70945,1
70946,0
70947,1
70950,1
70952,1
70954,1
70955,1
70957,1
70958,1
70960,1
70961,1
70962,0
70963,1
70965,1
70967,1
70969,1
70970,1
70971,1
70974,1
70975,1
70976,1
70979,1
70980,1
70983,1
70984,1
70985,1
70986,1
70988,1
70989,1
70992,1
70995,1
70996,0
70997,1
70998,1
71000,1
71001,0
71003,1
71005,1
71006,1
71007,1
71008,1
71010,1
71011,1
71012,1
71013,1
71014,1
71015,4
71016,1
71017,1
71018,1
71019,1
71020,1
71022,1
71023,1
71024,1
71025,1
71026,1
71027,1
71028,1
71030,1
71031,1
71032,1
71033,1
71035,0
71036,1
71038,1
71039,1
71040,1
71042,1
71043,0
71044,1
71045,1
71046,1
71047,1
71048,1
71049,1
71050,1
71052,1
71053,1
71054,1
71056,1
71058,1
71059,0
71060,1
71061,1
71062,1
71063,1
71064,1
71065,1
71067,1
71068,1
71069,1
71070,1
71071,1
71072,1
71073,0
71076,1
71077,1
71078,1
71079,1
71080,1
71081,1
71082,1
71083,1
71084,1
71085,1
71086,1
71087,1
71090,1
71092,1
71094,1
71095,1
71097,0
71098,1
71099,1
71100,1
71101,1
71102,1
71103,1
71104,1
71105,1
71106,1
71109,1
71111,1
71112,1
71114,0
71115,1
71116,1
71117,1
71118,1
71119,1
71120,0
71123,0
71124,1
71125,1
71126,1
71127,1
71128,1
71130,1
71131,1
71134,1
71135,1
71136,1
71137,1
71139,1
71140,1
71142,1
71143,1
71144,1
71145,0
71147,1
71148,1
71149,1
71151,0
71152,0
71153,1
71154,0
71155,1
71157,1
71158,1
71159,0
71162,1
71163,1
71164,0
71167,1
71169,1
71170,1
71171,1
71173,1
71174,1
71175,0
71176,4
71177,1
71181,1
71183,1
71185,1
71186,1
71187,1
71189,1
71191,1
71192,1
71193,1
71194,0
71195,1
71196,1
71197,1
71198,1
71202,1
71203,1
71204,1
71205,1
71207,1
71208,1
71210,1
71211,1
71212,1
71214,1
71215,1
71218,1
71219,1
71221,1
71222,1
71223,1
71224,1
71225,1
71227,1
71228,1
71229,1
71230,1
71231,0
71232,1
71234,1
71235,1
71238,1
71239,1
71240,1
71241,1
71242,1
71243,1
71245,1
71246,1
71249,1
71251,1
71252,1
71253,1
71254,1
71255,1
71256,1
71259,1
71260,1
71262,1
71264,1
71265,0
71268,1
71269,1
71270,1
71271,1
71273,1
71274,1
71275,1
71276,1
71277,1
71278,1
71279,1
71280,1
71284,1
71286,1
71287,1
71288,1
71290,1
71291,4
71292,1
71293,1
71294,1
71295,1
71296,1
71297,1
71298,1
71299,1
71300,1
71301,1
71302,1
71303,1
71304,1
71305,1
71306,0
71307,1
71308,0
71309,1
71313,1
71314,1
71315,1
71316,1
71319,1
71320,1
71321,1
71322,1
71324,1
71325,0
71326,1
71329,1
71330,1
71331,1
71332,1
71333,1
71334,0
71336,1
71338,1
71339,0
71341,1
71343,1
71344,1
71345,1
71346,1
71348,1
71349,1
71350,1
71352,1
71353,1
71355,1
71357,1
71358,1
71359,1
71360,1
71361,1
71362,1
71363,1
71364,0
71365,1
71366,0
71368,0
71369,1
71370,1
71371,1
71372,1
71373,1
71376,1
71377,1
71378,1
71379,1
71380,0
71381,1
71382,1
71384,1
71385,1
71386,1
71387,0
71388,1
71391,1
71392,1
71393,1
71395,1
71397,1
71399,1
71400,1
71402,1
71403,1
71404,1
71407,1
71408,1
71409,1
71410,1
71411,0
71412,1
71413,1
71414,1
71416,0
71417,1
71418,1
71420,1
71422,1
71423,1
71424,1
71425,1
71429,1
71431,1
71432,0
71434,1
71435,1
71438,1
71439,1
71440,1
71441,0
71442,1
71443,1
71444,1
71446,1
71448,1
71449,1
71450,1
71452,1
71455,0
71457,1
71458,1
71459,1
71460,1
71461,1
71462,1
71463,1
71465,1
71467,1
71468,0
71470,1
71471,1
71472,1
71474,1
71476,1
71477,1
71478,1
71479,1
71480,1
71481,1
71482,1
71483,1
71484,1
71486,1
71487,1
71491,1
71492,1
71494,1
71495,1
71496,1
71497,1
71498,1
71499,1
71501,0
71502,1
71503,1
71504,1
71505,1
71506,1
71507,1
71508,1
71509,1
71511,1
71514,1
71515,1
71516,1
71517,1
71518,1
71519,1
71520,1
71521,1
71523,1
71524,1
71527,0
71530,1
71531,0
71534,1
71536,1
71537,1
71539,0
71540,1
71541,1
71542,1
71543,1
71546,1
71549,1
71551,1
71554,1
71555,1
71557,1
71559,1
71561,1
71562,1
71563,1
71565,4
71566,1
71567,1
71568,1
71572,1
71573,1
71574,1
71575,1
71579,0
71581,1
71583,1
71584,1
71585,1
71586,1
71587,1
71589,1
71590,1
71591,1
71592,1
71593,1
71594,1
71595,1
71596,1
71597,1
71599,1
71600,1
71601,1
71602,1
71605,1
71607,1
71608,1
71609,1
71610,1
71611,1
71613,1
71614,1
71615,1
71616,1
71617,1
71618,1
71620,1
71622,1
71624,1
71625,1
71626,1
71627,1
71628,1
71629,1
71630,1
71631,1
71633,1
71634,1
71635,1
71637,1
71639,1
71640,1
71643,1
71645,1
71646,1
71647,1
71648,1
71649,1
71651,1
71652,1
71654,1
71655,1
71660,1
71664,1
71666,0
71667,1
71669,1
71670,1
71671,0
71673,1
71674,1
71675,1
71677,1
71678,1
71679,1
71681,1
71682,0
71683,1
71684,1
71685,1
71686,1
71688,1
71689,1
71692,1
71693,1
71696,1
71697,1
71699,1
71700,1
71701,1
71702,1
71704,1
71705,1
71707,1
71708,1
71709,1
71710,1
71711,1
71713,1
71714,4
71715,1
71716,1
71717,1
71718,1
71719,1
71720,1
71722,1
71725,1
71726,1
71728,1
71729,1
71730,1
71731,1
71732,1
71734,1
71735,1
71738,1
71739,1
71741,1
71742,1
71743,1
71744,1
71745,1
71746,1
71747,1
71748,1
71749,1
71751,1
71752,1
71753,0
71755,1
71756,1
71758,1
71759,1
71760,1
71761,1
71762,1
71763,1
71764,1
71766,1
71767,1
71769,1
71770,1
71771,1
71772,1
71773,1
71774,1
71776,1
71778,1
71779,1
71781,1
71785,1
71786,1
71788,0
71789,1
71790,1
71791,1
71793,1
71794,1
71795,1
71796,1
71797,1
71798,0
71799,1
71801,1
71802,0
71803,1
71805,1
71806,1
71808,1
71809,1
71810,1
71811,1
71812,1
71814,1
71815,1
71816,1
71819,1
71820,1
71821,1
71822,1
71823,1
71824,0
71825,1
71826,1
71827,1
71828,1
71830,1
71831,1
71832,1
71834,1
71837,1
71838,1
71839,1
71840,1
71841,1
71842,1
71844,1
71845,1
71846,1
71847,1
71848,0
71849,4
71851,1
71858,1
71859,1
71861,1
71863,1
71864,1
71865,1
71866,1
71867,1
71869,1
71870,1
71871,1
71873,1
71874,0
71876,0
71879,1
71880,1
71882,0
71883,1
71884,1
71886,1
71887,1
71888,1
71889,1
71891,1
71894,1
71895,1
71897,1
71899,1
71902,1
71903,1
71904,1
71905,1
71906,1
71908,1
71909,1
71910,1
71912,1
71913,1
71917,1
71918,1
71919,1
71920,1
71921,1
71923,1
71924,1
71925,1
71926,1
71928,1
71929,1
71930,1
71932,1
71933,1
71934,1
71935,1
71937,1
71940,1
71942,1
71944,1
71945,1
71946,1
71947,1
71949,0
71952,4
71957,1
71958,1
71959,1
71961,1
71963,1
71964,1
71966,1
71967,1
71969,1
71970,1
71971,1
71972,1
71973,1
71974,1
71977,1
71980,1
71981,1
71982,1
71983,1
71986,0
71989,1
71990,1
71993,1
71994,1
71995,1
71996,1
71997,1
71998,1
71999,1
72000,1
72002,1
72003,1
72004,1
72005,1
72006,1
72007,1
72008,1
72011,1
72012,1
72014,1
72015,1
72018,1
72019,1
72020,1
72021,1
72023,1
72025,1
72029,1
72030,1
72031,1
72032,1
72033,1
72034,1
72036,1
72037,1
72039,1
72041,1
72042,1
72043,1
72045,1
72046,1
72047,1
72048,1
72050,1
72051,1
72052,1
72056,1
72059,1
72062,1
72064,0
72066,1
72068,1
72069,1
72072,1
72073,1
72075,1
72076,1
72077,1
72078,0
72079,1
72080,1
72081,1
72082,1
72083,1
72084,1
72085,1
72086,1
72087,1
72088,0
72090,1
72091,1
72094,1
72095,1
72096,0
72097,1
72098,1
72099,1
72100,1
72101,1
72102,1
72103,1
72105,1
72106,1
72109,1
72110,1
72112,1
72113,1
72114,1
72122,4
72125,1
72126,1
72127,1
72129,1
72130,1
72131,1
72132,1
72133,1
72134,1
72135,1
72137,1
72139,0
72140,1
72141,1
72142,1
72143,1
72145,0
72147,1
72148,1
72149,1
72150,1
72151,1
72152,1
72153,1
72155,1
72156,0
72157,1
72159,1
72161,1
72162,1
72164,1
72165,1
72166,1
72167,1
72168,1
72169,1
72170,1
72172,1
72173,1
72177,1
72181,1
72182,1
72183,1
72184,1
72186,1
72187,1
72189,1
72190,1
72191,1
72192,1
72193,1
72194,1
72196,1
72197,1
72199,1
72200,1
72201,1
72205,1
72210,1
72213,1
72215,1
72216,1
72217,1
72218,1
72220,1
72221,1
72222,1
72223,1
72225,1
72227,1
72229,1
72230,1
72232,1
72233,1
72235,1
72236,1
72237,4
72238,1
72239,1
72240,1
72241,1
72243,1
72246,1
72247,1
72248,1
72249,1
72250,1
72251,1
72252,1
72253,1
72254,1
72256,0
72257,1
72258,1
72260,1
72263,1
72264,0
72267,1
72268,1
72269,1
72271,1
72272,4
72273,1
72275,1
72278,1
72279,1
72280,0
72281,1
72282,1
72283,1
72284,1
72288,1
72291,1
72292,0
72294,1
72295,1
72296,1
72297,1
72298,1
72299,0
72303,1
72304,1
72306,1
72307,1
72308,1
72310,1
72314,1
72316,1
72318,1
72322,1
72324,1
72325,1
72326,1
72327,1
72328,1
72329,1
72330,1
72331,1
72332,1
72333,1
72334,1
72335,1
72338,1
72341,1
72342,1
72344,4
72345,1
72346,1
72347,1
72350,1
72352,1
72353,1
72354,1
72356,1
72357,1
72360,1
72361,1
72363,1
72365,1
72366,1
72369,1
72370,1
72371,1
72373,1
72374,1
72376,1
72377,1
72378,1
72379,1
72380,1
72383,1
72384,1
72385,1
72386,1
72387,1
72388,1
72389,1
72390,0
72392,1
72393,1
72394,1
72395,1
72400,1
72401,1
72403,1
72405,1
72406,1
72407,1
72408,1
72409,1
72410,1
72411,1
72412,1
72413,1
72414,1
72415,1
72416,1
72420,0
72421,1
72422,0
72423,1
72424,1
72425,1
72426,1
72428,1
72429,1
72430,1
72431,1
72432,1
72434,0
72435,1
72436,1
72437,1
72438,1
72439,1
72440,1
72441,1
72442,1
72443,1
72446,1
72447,1
72448,1
72449,1
72450,1
72451,1
72452,1
72453,4
72455,1
72456,1
72457,1
72459,1
72460,1
72461,1
72462,1
72463,1
72464,1
72465,1
72466,1
72468,1
72469,1
72471,1
72472,1
72474,1
72475,1
72477,1
72478,1
72481,1
72483,1
72485,1
72486,1
72488,1
72490,1
72491,1
72492,1
72494,1
72498,1
72501,1
72503,1
72504,1
72505,1
72507,0
72508,1
72509,1
72510,1
72511,1
72512,1
72513,1
72515,1
72516,1
72518,1
72519,1
72521,1
72522,1
72523,4
72524,1
72526,0
72527,1
72528,1
72531,0
72532,1
72533,1
72535,1
72536,1
72537,1
72540,1
72544,1
72545,1
72547,1
72549,1
72550,1
72551,1
72552,1
72553,1
72556,1
72559,1
72560,1
72561,1
72562,1
72563,1
72566,1
72567,1
72568,1
72570,1
72572,1
72573,1
72574,1
72577,1
72578,1
72580,1
72581,1
72582,1
72583,1
72584,1
72586,1
72587,1
72588,1
72589,1
72590,1
